Codigo;Nome completo;Unidade;Periodicidade;Inicio_dd/MM/aaaa;Ultimo_Valor;Desativada;Fonte;Especial
25215;Quantidade de outras transações financeiras por canal não presencial : internet, home office banking;Unidades (milhões);A;31/12/2010;01/01/2016;N;BCB-Deban;N
25216;Quantidade total de outras transações financeiras por canal não presencial : telefones celulares e tablets (wireless);Unidades (milhões);A;31/12/2010;01/01/2016;N;BCB-Deban;N
25217;Quantidade de consultas de extrato/saldo por canal não presencial : centrais de atendimento (call centers);Unidades (milhões);A;31/12/2010;01/01/2016;N;BCB-Deban;N
25218;Quantidade de consultas de extrato/saldo por canal não presencial : telefones celulares e tablets (wireless);Unidades (milhões);A;31/12/2010;01/01/2016;N;BCB-Deban;N
25219;Quantidade de consultas de extrato/saldo por canal não presencial : internet, home office banking;Unidades (milhões);A;31/12/2010;01/01/2016;N;BCB-Deban;N
25220;Quantidade de outras transações não financeiras por canal não presencial : centrais de atendimento (call centers);Unidades (milhões);A;31/12/2010;01/01/2016;N;BCB-Deban;N
25221;Quantidade de outras transações não financeiras por canal não presencial : internet, home office banking;Unidades (milhões);A;31/12/2010;01/01/2016;N;BCB-Deban;N
25222;Quantidade de outras transações não financeiras por canal não presencial : telefones celulares e tablets (wireless);Unidades (milhões);A;31/12/2010;01/01/2016;N;BCB-Deban;N
25223;Quantidade de transações com cartões de crédito;Unidades (milhões);A;31/12/2010;01/01/2015;S;BCB-Deban;N
25224;Quantidade de transações com cartões de débito;Unidades (milhões);A;31/12/2010;01/01/2015;S;BCB-Deban;N
25225;Quantidade de transações com cheques;Unidades (milhões);A;31/12/2010;01/01/2015;S;BCB-Deban;N
25226;Quantidade de transações com débito direto;Unidades (milhões);A;31/12/2010;01/01/2015;S;BCB-Deban;N
25227;Quantidade de transações com transferências;Unidades (milhões);A;31/12/2010;01/01/2015;S;BCB-Deban;N
25228;Valor total das transações com cartões de débito;R$ (milhões);A;31/12/2010;01/01/2015;S;BCB-Deban;N
25229;Valor total das transações com cartões de crédito;R$ (milhões);A;31/12/2010;01/01/2015;S;BCB-Deban;N
25239;Índice do Emprego Formal;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25240;Índice do Emprego formal - Extrativa mineral;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25241;Índice do Emprego Formal - Indústrias de transformação (total);Índice;M;01/01/1992;01/08/2017;N;MTE;N
25242;Índice do Emprego Formal - Minerais não-metálicos;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25243;Índice do Emprego Formal - Metalurgia;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25244;Índice do Emprego Formal - Mecânica;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25245;Índice do Emprego Formal - Material elétrico e de comunicação;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25246;Índice do Emprego Formal - Material de transporte;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25247;Índice do Emprego Formal - Mobiliário;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25248;Índice do Emprego Formal - Editorial e Gráfico;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25249;Índice do Emprego Formal - Fumo, couros e produtos similares;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25250;Índice do Emprego Formal - Química e produtos farmacêuticos;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25251;Índice do Emprego Formal - Têxtil, vestuário e artefatos de couro;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25252;Índice do Emprego Formal - Calçados;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25253;Índice do Emprego Formal - Produtos alimentícios, bebidas e álcool etílico;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25254;Índice do Emprego Formal - Serviços Industriais de Utilidade Pública;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25255;Índice do Emprego Formal - Construção Civil;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25256;Índice do Emprego Formal - Comércio;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25257;Índice do Emprego Formal - Serviços;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25258;Índice do Emprego Formal - Instituições de Crédito, Seguros e de Capitalização;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25259;Índice do Emprego Formal - Administração de imóveis, valores mobiliários e serviços técnicos;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25260;Índice do Emprego Formal - Transporte e Comunicação;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25261;Índice do Emprego Formal - Serviços de alojamento, alimentação, reparação, manutenção e redação;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25262;Índice do Emprego Formal - Serviços médicos, odontológicos e veterinários;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25263;Índice do Emprego Formal - Ensino;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25264;Índice do Emprego Formal - Administração Pública Direta e Autárquica;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25265;Índice do Emprego Formal - Agricultura, Silvicultura, Criação de Animais, Extrat. Vegetal e Pesca;Índice;M;01/01/1992;01/08/2017;N;MTE;N
25299;Importações - Bens de capital (CGCE);US$;M;31/01/1997;01/09/2017;N;MDIC/Secex;N
25300;Importações - Bens de capital, exceto equipamentos de transporte (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25301;Importações - Equipamentos de transporte industrial (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25302;Importações - Bens intermediários (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25303;Importações - Alimentos e bebidas básicos, destinados principalmente à indústria (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25304;Importações - Alimentos e bebidas elaborados, destinados principalmente à indústria (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25305;Importações - Insumos industriais básicos (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25306;Importações - Insumos industriais elaborados (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25307;Importações - Peças e acessórios para bens de capital (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25308;Importações - Peças para equipamentos de transporte (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25309;Importações - Bens de consumo (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25310;Importações - Bens de consumo duráveis (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25311;Importações - Bens de consumo duráveis, exceto automóveis para passageiros e equipamentos de transportes (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25312;Importações - Automóveis para passageiros (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25313;Importações - Equipamentos de transporte não industrial (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25314;Importações - Bens de consumo semiduráveis e não duráveis (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25315;Importações - Bens de consumo semiduráveis (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25316;Importações - Bens de consumo não duráveis (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25317;Importações - Alimentos e bebidas básicos, destinados principalmente ao consumo doméstico (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25318;Importações - Alimentos e bebidas elaborados, destinados principalmente ao consumo doméstico (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25319;Importações - Combustíveis e lubrificantes (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25320;Importações - Combustíveis e lubrificantes básicos (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25321;Importações - Combustíveis e lubrificantes elaborados (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25322;Importações - Gasolinas para automóvel (motor spirit) (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25323;Importações - Combustíveis e lubrificantes elaborados - exceto gasolinas para automóvel (motor spirit) (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25324;Importações - Bens não especificados anteriormente (CGCE);US$;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25325;Importações (kg) - Bens de capital (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25326;Importações (kg) - Bens de capital, exceto equipamentos de transporte (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25327;Importações (kg) - Equipamentos de transporte industrial (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25328;Importações (kg) - Bens intermediários (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25329;Importações (kg) - Alimentos e bebidas básicos, destinados principalmente à indústria (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25330;Importações (kg) - Alimentos e bebidas elaborados, destinados principalmente à indústria (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25331;Importações (kg) - Insumos industriais básicos (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25332;Importações (kg) - Insumos industriais elaborados (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25333;Importações (kg) - Peças e acessórios para bens de capital (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25334;Importações (kg) - Peças para equipamentos de transporte (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25335;Importações (kg) - Bens de consumo (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25336;Importações (kg) - Bens de consumo duráveis (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25337;Importações (kg) - Bens de consumo duráveis, exceto automóveis para passageiros e equipamentos de transportes (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25338;Importações (kg) - Automóveis para passageiros (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25339;Importações (kg) - Equipamentos de transporte não industrial (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25340;Importações (kg) - Bens de consumo semiduráveis e não duráveis (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25341;Importações (kg) - Bens de consumo semiduráveis (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25342;Importações (kg) - Bens de consumo não duráveis (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25343;Importações (kg) - Alimentos e bebidas básicos, destinados principalmente ao consumo doméstico (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25344;Importações (kg) - Alimentos e bebidas elaborados, destinados principalmente ao consumo doméstico (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25345;Importações (kg) - Combustíveis e lubrificantes (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25346;Importações (kg) - Combustíveis e lubrificantes básicos (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25347;Importações (kg) - Combustíveis e lubrificantes elaborados (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25348;Importações (kg) - Gasolinas para automóvel (motor spirit) (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25349;Importações (kg) - Combustíveis e lubrificantes elaborados - exceto gasolinas para automóvel (motor spirit) (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25350;Importações (kg) - Bens não especificados anteriormente (CGCE);kg;M;01/01/1997;01/09/2017;N;MDIC/Secex;N
25351;Indicador de Custo do Crédito - ICC;% a.a.;M;01/01/2013;01/08/2017;N;BCB;N
25352;Indicador de Custo do Crédito - ICC - Pessoas jurídicas;% a.a.;M;01/01/2013;01/08/2017;N;BCB;N
25353;Indicador de Custo do Crédito - ICC - Pessoas físicas;% a.a.;M;01/01/2013;01/08/2017;N;BCB;N
25354;Indicador de Custo do Crédito - ICC - Crédito livre;% a.a.;M;01/01/2013;01/08/2017;N;BCB;N
25355;Indicador de Custo do Crédito - ICC - Crédito livre - Pessoas jurídicas;% a.a.;M;01/01/2013;01/08/2017;N;BCB;N
25356;Indicador de Custo do Crédito - ICC - Crédito livre - Pessoas físicas;% a.a.;M;01/01/2013;01/08/2017;N;BCB;N
25357;Indicador de Custo do Crédito - ICC - Crédito direcionado;% a.a.;M;01/01/2013;01/08/2017;N;BCB;N
25358;Indicador de Custo do Crédito - ICC - Crédito direcionado - Pessoas jurídicas;% a.a.;M;01/01/2013;01/08/2017;N;BCB;N
25359;Indicador de Custo do Crédito - ICC - Crédito direcionado - Pessoas físicas;% a.a.;M;01/01/2013;01/08/2017;N;BCB;N
25379;Índice de Atividade Econômica Regional - Minas Gerais;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25380;Índice de Atividade Econômica Regional - Minas Gerais - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25381;Índice de Atividade Econômica Regional - Região Centro-Oeste;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25382;Índice de Atividade Econômica Regional - Região Centro-Oeste - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25383;Índice de Atividade Econômica Regional - Goiás;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25384;Índice de Atividade Econômica Regional - Goiás - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25388;Índice de Atividade Econômica Regional -Nordeste;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25389;Índice de Atividade Econômica Regional - Nordeste - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25390;Índice de Atividade Econômica Regional - Ceará;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25391;Índice de Atividade Econômica Regional - Ceará - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25392;Índice de Atividade Econômica Regional - São Paulo;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25393;Índice de Atividade Econômica Regional - Região Sudeste;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25394;Índice de Atividade Econômica Regional - São Paulo - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25395;Índice de Atividade Econômica Regional - Região Sudeste - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25396;Índice de Atividade Econômica Regional - Rio de Janeiro;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25397;Índice de Atividade Econômica Regional - Rio de Janeiro - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25398;Índice de Atividade Econômica Regional - Espírito Santo;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25399;Índice de Atividade Econômica Regional - Espírito Santo - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25400;Índice de Atividade Econômica Regional - Região Sul;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25401;Índice de Atividade Econômica Regional - Rio Grande do Sul;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25402;Índice de Atividade Econômica Regional - Santa Catarina;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25403;Índice de Atividade Econômica Regional - Região Sul - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25404;Índice de Atividade Econômica Regional - Rio Grande do Sul - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25405;Índice de Atividade Econômica Regional - Santa Catarina - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25406;Índice de Atividade Econômica Regional - Região Norte;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25407;Índice de Atividade Econômica Regional - Região Norte - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25408;Índice de Atividade Econômica Regional - Paraná;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25409;Índice de Atividade Econômica Regional - Pará;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25410;Índice de Atividade Econômica Regional - Pará - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25411;Índice de Atividade Econômica Regional - Amazonas;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25412;Índice de Atividade Econômica Regional - Amazonas - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25413;Índice de Atividade Econômica Regional - Paraná - com ajuste sazonal;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
25415;Índice de Atividade Econômica Regional - Bahia;Índice;M;01/01/2003;01/07/2017;N;BCB-Depec;N
